1_PB PB,1_PB PP,2_PB PB,2_PB PP,3 PB,3 PP,3_PB PB,3_PB PP,4 PB,4 PP,4_PB PB,4_PB PP,5 PB,5 PP,5_PB PB,PB_Only PB,PB_Only PP,pb_winners,pp_winners,state_abbr,states,total_winners,date_format
937,169,113,20,152,17,4,2,3,0,0,0,0,0,0,2850,527,4059,735,NH,New Hampshire,4794,2016-08-13
5141,680,623,78,736,90,35,7,15,3,0,0,0,0,0,14665,2095,21215,2953,NJ,New Jersey,24168,2016-08-13
623,238,79,30,127,32,2,2,1,0,0,0,0,0,0,1845,695,2677,997,NM,New Mexico,3674,2016-08-13
9459,855,1148,113,1372,127,47,4,22,3,1,0,0,0,0,27094,2672,39143,3774,NY,New York,42917,2016-08-13
3675,1373,462,154,544,172,17,7,4,5,1,0,0,0,0,10604,3940,15307,5651,NC,North Carolina,20958,2016-08-13
151,212,24,22,32,31,0,1,0,0,0,0,0,0,0,490,564,697,830,ND,North Dakota,1527,2016-08-13
3141,850,411,99,472,103,18,4,14,3,0,0,0,0,0,8334,2376,12390,3435,OH,Ohio,15825,2016-08-13
794,760,101,73,115,106,3,5,2,2,0,0,0,0,0,2074,2075,3089,3021,OK,Oklahoma,6110,2016-08-13
973,330,110,40,137,39,5,2,2,1,0,0,0,0,0,2403,826,3630,1238,OR,Oregon,4868,2016-08-13
5233,1766,658,227,773,292,26,10,9,5,0,0,0,0,0,14790,5141,21489,7441,PA,Pennsylvania,28930,2016-08-13
269,2243,41,297,48,418,2,13,0,8,0,0,0,0,0,819,6017,1179,8996,PR,Puerto Rico,10175,2016-08-13
727,174,82,16,92,64,4,1,1,0,0,0,0,0,0,2097,634,3003,889,RI,Rhode Island,3892,2016-08-13
1564,1186,175,149,209,168,9,9,4,4,0,0,0,0,0,4374,3476,6335,4992,SC,South Carolina,11327,2016-08-13
318,118,52,16,46,19,0,0,0,0,1,0,0,0,0,900,356,1317,509,SD,South Dakota,1826,2016-08-13
2280,1011,318,128,340,156,11,7,7,5,0,0,0,0,0,6494,2992,9450,4299,TN,Tennessee,13749,2016-08-13
6265,2670,831,365,955,400,43,17,22,10,0,0,0,0,0,16733,7243,24849,10705,TX,Texas,35554,2016-08-13
179,112,27,10,28,13,1,1,0,0,0,0,0,0,0,504,393,739,529,VT,Vermont,1268,2016-08-13
26,56,3,7,13,9,0,1,0,0,0,0,0,0,0,85,203,127,276,VI,Virgin Islands,403,2016-08-13
3027,714,389,98,454,112,25,4,9,1,1,0,0,0,0,8691,2083,12596,3012,VA,Virginia,15608,2016-08-13
1670,233,200,34,234,31,6,1,6,0,0,0,0,0,0,4331,756,6447,1055,WA,Washington,7502,2016-08-13
994,191,148,42,136,28,4,3,2,1,0,0,0,0,0,2925,516,4209,781,WV,West Virginia,4990,2016-08-13
2206,428,301,61,335,66,12,1,6,1,0,0,0,0,0,5967,1310,8827,1867,WI,Wisconsin,10694,2016-08-13
246,160,23,11,33,21,2,0,2,0,0,1,0,0,0,609,380,915,573,WY,Wyoming,1488,2016-08-13
2707,346,314,53,364,57,16,1,7,1,0,0,0,0,0,7692,1125,11100,1583,AZ,Arizona,12683,2016-08-10
471,437,65,60,61,40,5,2,1,1,0,0,0,0,0,1400,1285,2003,1825,AR,Arkansas,3828,2016-08-10
13576,0,1702,0,1948,0,86,0,30,0,1,0,1,0,0,37370,0,54714,0,CA,California,54714,2016-08-10
1038,994,142,139,147,127,7,6,1,2,0,0,0,0,0,2762,2680,4097,3948,CO,Colorado,8045,2016-08-10
1431,770,166,93,188,109,14,4,1,1,0,0,0,0,0,4045,2161,5845,3138,CT,Connecticut,8983,2016-08-10
599,100,78,12,71,13,1,1,1,0,0,0,0,0,0,1616,325,2366,451,DE,Delaware,2817,2016-08-10
302,63,36,7,36,4,2,0,0,0,0,0,0,0,0,883,190,1259,264,DC,Dist. of Columbia,1523,2016-08-10
9762,3022,1174,403,1182,352,44,20,14,5,0,1,0,0,0,28224,9084,40400,12887,FL,Florida,53287,2016-08-10
3550,502,446,60,486,46,30,4,5,0,0,0,0,0,0,10149,1385,14666,1997,GA,Georgia,16663,2016-08-10
804,220,108,33,118,36,3,0,2,0,0,0,0,0,0,2245,638,3280,927,ID,Idaho,4207,2016-08-10
3577,676,473,82,532,96,21,5,10,1,0,0,0,0,0,9604,1909,14217,2769,IL,Illinois,16986,2016-08-10
2420,568,298,66,342,74,14,3,7,3,0,0,0,0,0,6579,1687,9660,2401,IN,Indiana,12061,2016-08-10
1095,470,122,63,149,69,8,3,3,0,0,1,0,0,0,3079,1307,4456,1913,IA,Iowa,6369,2016-08-10
1090,146,135,17,154,19,8,1,4,0,0,0,0,0,0,2939,404,4330,587,KS,Kansas,4917,2016-08-10
1968,317,241,37,259,38,6,1,2,0,0,0,0,0,0,5526,933,8002,1326,KY,Kentucky,9328,2016-08-10
2123,677,243,86,290,84,12,1,4,2,0,0,0,0,0,5734,1892,8406,2742,LA,Louisiana,11148,2016-08-10
306,313,47,35,40,32,2,1,0,3,0,0,0,0,0,879,852,1274,1236,ME,Maine,2510,2016-08-10
2543,424,322,46,356,49,9,3,6,0,0,0,0,0,0,7128,1189,10364,1711,MD,Maryland,12075,2016-08-10
2506,327,315,39,354,34,10,2,5,0,0,0,0,0,0,7467,1100,10657,1502,MA,Massachusetts,12159,2016-08-10
3503,442,451,50,494,43,13,0,7,0,1,0,0,0,0,9830,1286,14299,1821,MI,Michigan,16120,2016-08-10
1906,172,253,21,284,27,12,0,7,1,0,0,1,0,0,4868,567,7331,788,MN,Minnesota,8119,2016-08-10
2848,270,338,28,401,39,13,0,8,1,0,0,0,0,0,7450,713,11058,1051,MO,Missouri,12109,2016-08-10
255,141,29,18,33,26,1,1,1,0,0,0,0,0,0,715,432,1034,618,MT,Montana,1652,2016-08-10
1002,223,115,22,161,28,5,1,1,0,0,0,0,0,0,2862,545,4146,819,NE,Nebraska,4965,2016-08-10
786,144,88,17,132,19,4,2,0,0,0,0,0,0,0,2410,395,3420,577,NH,New Hampshire,3997,2016-08-10
4886,676,621,90,639,86,27,7,8,0,1,0,0,0,0,13586,1965,19768,2824,NJ,New Jersey,22592,2016-08-10
614,232,80,23,88,43,2,2,2,1,0,0,0,0,0,1632,682,2418,983,NM,New Mexico,3401,2016-08-10
8639,873,993,107,1184,114,57,1,24,3,0,0,0,0,0,23980,2461,34877,3559,NY,New York,38436,2016-08-10
3469,1388,409,175,459,166,12,5,6,3,0,0,0,0,0,9832,3736,14187,5473,NC,North Carolina,19660,2016-08-10
184,173,20,25,25,30,2,0,0,0,0,0,0,0,0,447,514,678,742,ND,North Dakota,1420,2016-08-10
2803,868,402,125,398,104,17,1,4,1,0,0,0,0,0,7697,2290,11321,3389,OH,Ohio,14710,2016-08-10
736,686,81,77,98,82,1,6,0,2,0,0,0,0,0,1918,1862,2834,2715,OK,Oklahoma,5549,2016-08-10
774,296,109,49,142,35,5,2,5,2,0,0,0,0,0,2226,828,3261,1212,OR,Oregon,4473,2016-08-10
4836,1719,603,207,613,176,27,13,9,1,1,0,0,0,0,13367,4819,19456,6935,PA,Pennsylvania,26391,2016-08-10
263,1843,31,220,32,253,0,8,3,5,0,0,0,0,0,624,4905,953,7234,PR,Puerto Rico,8187,2016-08-10
640,181,77,21,84,21,5,1,2,0,1,0,0,0,0,1840,595,2649,819,RI,Rhode Island,3468,2016-08-10
1397,1142,173,166,187,146,11,8,1,5,0,0,0,0,0,3998,3255,5767,4722,SC,South Carolina,10489,2016-08-10
330,122,37,15,46,18,3,0,1,0,0,0,0,0,0,835,342,1252,497,SD,South Dakota,1749,2016-08-10
2194,1025,258,111,288,127,13,7,6,1,0,0,0,0,0,5973,2907,8732,4178,TN,Tennessee,12910,2016-08-10
5644,2494,744,344,817,321,31,17,14,7,3,1,0,0,0,15447,6929,22700,10113,TX,Texas,32813,2016-08-10
157,136,12,12,16,10,0,2,0,0,0,0,0,0,0,395,308,580,468,VT,Vermont,1048,2016-08-10
20,71,1,5,5,6,0,1,0,0,0,0,0,0,0,80,203,106,286,VI,Virgin Islands,392,2016-08-10
2736,685,346,88,382,87,14,4,3,3,0,0,0,0,0,7869,1948,11350,2815,VA,Virginia,14165,2016-08-10
1577,248,185,29,227,32,5,0,2,3,0,0,0,0,0,4130,718,6126,1030,WA,Washington,7156,2016-08-10
925,189,111,22,142,23,7,2,1,0,0,0,0,0,0,2531,568,3717,804,WV,West Virginia,4521,2016-08-10
1968,374,241,50,300,51,14,3,4,3,1,0,0,0,0,5399,1114,7927,1595,WI,Wisconsin,9522,2016-08-10
264,170,33,20,32,18,1,0,0,0,0,0,0,0,0,657,446,987,654,WY,Wyoming,1641,2016-08-10
3211,478,428,38,459,66,19,0,6,0,0,0,0,0,0,8105,1116,12228,1698,AZ,Arizona,13926,2016-08-06
583,587,80,70,96,82,6,7,1,1,0,0,0,0,0,1488,1408,2254,2155,AR,Arkansas,4409,2016-08-06
15428,0,1945,0,2262,0,81,0,34,0,0,0,1,0,0,36823,0,56574,0,CA,California,56574,2016-08-06
1185,1115,150,144,152,165,11,6,2,2,0,0,0,0,0,2762,2830,4262,4262,CO,Colorado,8524,2016-08-06
1650,891,217,97,258,134,15,4,3,0,0,0,0,0,0,4300,2160,6443,3286,CT,Connecticut,9729,2016-08-06
677,136,81,14,102,19,1,0,1,0,0,0,0,0,0,1642,350,2504,519,DE,Delaware,3023,2016-08-06
358,65,34,7,64,16,0,0,3,0,0,0,0,0,0,877,158,1336,246,DC,Dist. of Columbia,1582,2016-08-06
13103,3921,1708,488,1927,548,73,27,23,6,1,0,0,0,0,31746,9430,48581,14420,FL,Florida,63001,2016-08-06
4599,607,549,53,671,88,30,3,11,3,0,0,0,0,0,10881,1425,16741,2179,GA,Georgia,18920,2016-08-06
960,264,117,30,133,32,3,2,2,0,0,0,0,0,0,2357,662,3572,990,ID,Idaho,4562,2016-08-06
3918,773,499,86,655,133,29,6,10,2,0,0,0,0,0,9736,1913,14847,2913,IL,Illinois,17760,2016-08-06
3063,713,379,99,434,117,27,4,2,3,0,0,0,0,0,7667,1849,11572,2785,IN,Indiana,14357,2016-08-06
1178,561,151,66,194,63,8,4,3,2,0,0,0,0,0,3089,1347,4623,2043,IA,Iowa,6666,2016-08-06
1246,170,152,18,184,32,5,0,4,0,0,0,0,0,0,3209,445,4800,665,KS,Kansas,5465,2016-08-06
2465,383,299,47,346,51,16,1,11,2,0,0,0,0,0,6090,1009,9227,1493,KY,Kentucky,10720,2016-08-06
2438,866,328,101,433,128,17,3,8,3,0,0,0,0,0,6290,2026,9514,3127,LA,Louisiana,12641,2016-08-06
376,421,46,50,52,67,2,0,1,2,0,0,0,0,0,933,916,1410,1456,ME,Maine,2866,2016-08-06
3188,478,432,58,429,72,24,1,5,2,0,0,0,0,0,7767,1177,11845,1788,MD,Maryland,13633,2016-08-06
2921,411,403,42,432,59,13,3,3,1,0,0,0,0,0,7730,1108,11502,1624,MA,Massachusetts,13126,2016-08-06
4193,521,590,54,583,67,29,1,4,1,0,0,0,0,0,10385,1290,15784,1934,MI,Michigan,17718,2016-08-06
2095,208,267,32,306,29,10,2,3,2,0,0,0,0,0,5096,534,7777,807,MN,Minnesota,8584,2016-08-06
3159,291,395,44,464,46,19,0,8,2,1,0,0,0,0,7753,755,11799,1138,MO,Missouri,12937,2016-08-06
309,185,49,20,37,31,3,0,2,0,0,0,0,0,0,803,432,1203,668,MT,Montana,1871,2016-08-06
1115,220,137,26,161,46,6,1,1,0,0,0,0,0,0,2872,551,4292,844,NE,Nebraska,5136,2016-08-06
1015,179,125,22,133,27,5,0,2,1,0,0,0,0,0,2565,441,3845,670,NH,New Hampshire,4515,2016-08-06
5337,770,661,106,832,95,41,15,14,2,1,0,0,0,0,13523,1882,20409,2870,NJ,New Jersey,23279,2016-08-06
743,246,100,24,115,42,5,4,4,0,0,1,0,0,0,1815,658,2782,975,NM,New Mexico,3757,2016-08-06
9924,954,1114,90,1471,116,55,4,18,4,1,1,0,0,0,24532,2365,37115,3534,NY,New York,40649,2016-08-06
4357,1623,571,210,604,224,33,15,10,3,1,0,0,0,0,10322,4003,15898,6078,NC,North Carolina,21976,2016-08-06
190,207,15,29,34,37,1,0,1,0,0,0,0,0,0,491,480,732,753,ND,North Dakota,1485,2016-08-06
3217,971,419,123,473,133,20,9,6,0,0,0,0,0,0,8131,2489,12266,3725,OH,Ohio,15991,2016-08-06
805,816,109,111,107,114,4,8,3,2,0,0,0,0,0,1998,2082,3026,3133,OK,Oklahoma,6159,2016-08-06
896,334,93,43,134,55,2,1,3,2,0,0,0,0,0,2269,746,3397,1181,OR,Oregon,4578,2016-08-06
5624,2001,736,218,872,290,34,13,13,5,0,1,0,0,0,14131,4992,21410,7520,PA,Pennsylvania,28930,2016-08-06
331,2578,38,347,44,382,1,18,3,8,0,0,0,0,0,805,6183,1222,9516,PR,Puerto Rico,10738,2016-08-06
777,236,106,32,112,31,6,2,3,0,1,0,0,0,0,2035,649,3040,950,RI,Rhode Island,3990,2016-08-06
1764,1434,236,172,265,222,11,9,5,3,0,0,0,0,0,4429,3585,6710,5425,SC,South Carolina,12135,2016-08-06
383,113,52,15,50,23,8,1,1,0,0,0,0,0,0,818,329,1312,481,SD,South Dakota,1793,2016-08-06
2666,1264,333,160,393,191,11,6,10,2,0,0,0,0,0,6368,3098,9781,4721,TN,Tennessee,14502,2016-08-06
6802,2901,854,368,1015,417,37,27,17,6,0,0,0,0,0,16558,7284,25283,11003,TX,Texas,36286,2016-08-06
176,138,20,25,23,26,1,1,0,0,0,0,0,0,0,412,352,632,542,VT,Vermont,1174,2016-08-06
31,68,4,10,5,10,0,0,1,0,0,0,0,0,0,100,208,141,296,VI,Virgin Islands,437,2016-08-06
3486,765,450,100,493,108,21,9,10,1,0,0,0,0,0,8112,1983,12572,2966,VA,Virginia,15538,2016-08-06
1575,258,209,37,256,40,14,2,7,1,0,0,0,0,0,3888,657,5949,995,WA,Washington,6944,2016-08-06
1131,223,163,35,161,25,6,1,2,1,0,1,0,0,0,2880,577,4343,863,WV,West Virginia,5206,2016-08-06
2216,434,271,62,331,79,12,3,2,2,0,0,1,0,0,5650,1158,8483,1738,WI,Wisconsin,10221,2016-08-06
275,169,32,28,39,36,0,1,1,0,0,0,0,0,0,708,412,1055,646,WY,Wyoming,1701,2016-08-06
3148,434,420,61,509,67,19,0,5,0,1,0,0,0,0,7149,915,11251,1477,AZ,Arizona,12728,2016-08-03
511,461,88,60,69,79,3,1,0,2,0,0,0,0,0,1094,1072,1765,1675,AR,Arkansas,3440,2016-08-03
14907,0,2049,0,2565,0,102,0,41,0,2,0,0,0,0,34918,0,54584,0,CA,California,54584,2016-08-03
1039,977,145,128,194,183,10,6,1,6,0,0,0,0,0,2474,2328,3863,3628,CO,Colorado,7491,2016-08-03
1506,799,199,113,276,168,15,5,2,3,0,1,0,0,0,3295,1741,5293,2830,CT,Connecticut,8123,2016-08-03
570,114,65,17,116,17,8,1,0,2,0,0,0,0,0,1461,262,2220,413,DE,Delaware,2633,2016-08-03
293,72,36,11,54,11,0,0,1,0,0,0,0,0,0,758,115,1142,209,DC,Dist. of Columbia,1351,2016-08-03
10090,3028,1384,408,1755,514,74,19,26,6,1,0,0,0,0,23301,6933,36631,10908,FL,Florida,47539,2016-08-03
3737,495,494,76,594,85,22,3,8,0,0,0,0,0,0,8648,1135,13503,1794,GA,Georgia,15297,2016-08-03
919,275,135,33,161,43,6,2,2,2,0,0,0,0,0,2101,557,3324,912,ID,Idaho,4236,2016-08-03
4041,785,539,97,646,129,16,3,7,1,0,0,0,0,0,9212,1688,14461,2703,IL,Illinois,17164,2016-08-03
2557,579,337,76,439,103,13,2,8,3,0,0,0,0,0,5804,1377,9158,2140,IN,Indiana,11298,2016-08-03
1244,475,162,50,179,82,5,6,1,0,0,0,0,0,0,2809,1122,4400,1735,IA,Iowa,6135,2016-08-03
1144,126,142,22,211,33,9,0,2,1,0,0,0,0,0,2605,352,4113,534,KS,Kansas,4647,2016-08-03
2116,364,291,43,368,62,17,4,3,2,0,0,0,0,0,4851,788,7646,1263,KY,Kentucky,8909,2016-08-03
2269,709,302,103,378,107,13,10,3,1,0,0,0,0,0,5342,1678,8307,2608,LA,Louisiana,10915,2016-08-03
345,334,47,46,58,63,1,0,1,1,0,0,0,0,0,797,714,1249,1158,ME,Maine,2407,2016-08-03
2798,436,379,61,431,74,15,1,12,0,0,0,0,0,0,6512,965,10147,1537,MD,Maryland,11684,2016-08-03
2825,401,429,36,474,75,26,1,10,1,0,0,0,0,0,6047,778,9811,1292,MA,Massachusetts,11103,2016-08-03
3989,460,557,74,673,73,31,4,9,2,1,0,0,0,0,9009,1073,14269,1686,MI,Michigan,15955,2016-08-03
1967,180,287,28,332,30,14,0,3,0,0,0,0,0,0,4603,454,7206,692,MN,Minnesota,7898,2016-08-03
2702,242,359,27,467,31,15,2,6,0,0,0,0,0,0,6339,535,9888,837,MO,Missouri,10725,2016-08-03
289,176,29,32,50,20,3,0,1,1,0,0,0,0,0,712,400,1084,629,MT,Montana,1713,2016-08-03
1060,197,133,42,182,41,12,0,0,1,0,0,0,0,0,2567,534,3954,815,NE,Nebraska,4769,2016-08-03
854,146,151,23,168,35,5,2,2,0,0,0,0,0,0,1885,310,3065,516,NH,New Hampshire,3581,2016-08-03
5461,727,700,111,889,130,33,5,16,5,2,0,0,0,0,12317,1693,19418,2671,NJ,New Jersey,22089,2016-08-03
645,214,85,22,96,52,2,1,0,0,0,0,0,0,0,1549,548,2377,837,NM,New Mexico,3214,2016-08-03
9725,950,1406,118,1677,150,53,4,20,2,0,0,0,0,0,22458,2160,35339,3384,NY,New York,38723,2016-08-03
3513,1247,459,163,588,240,17,11,7,3,1,0,1,0,0,8079,3020,12665,4684,NC,North Carolina,17349,2016-08-03
163,194,22,22,36,36,2,0,1,0,0,0,0,0,0,445,472,669,724,ND,North Dakota,1393,2016-08-03
3237,854,452,122,537,149,20,10,5,2,1,0,0,0,0,7418,2059,11670,3196,OH,Ohio,14866,2016-08-03
705,699,98,85,105,116,7,7,0,1,0,0,0,0,0,1673,1670,2588,2578,OK,Oklahoma,5166,2016-08-03
852,285,115,47,132,60,3,2,4,0,0,0,0,0,0,1987,700,3093,1094,OR,Oregon,4187,2016-08-03
5046,1774,723,269,857,312,27,4,11,4,1,0,0,0,0,11653,4072,18318,6435,PA,Pennsylvania,24753,2016-08-03
238,1682,32,205,43,297,1,11,0,3,0,1,0,0,0,515,3840,829,6039,PR,Puerto Rico,6868,2016-08-03
700,187,106,20,133,46,11,1,1,0,0,0,0,0,0,1560,434,2511,688,RI,Rhode Island,3199,2016-08-03
1496,1190,191,175,222,234,14,5,6,3,0,0,0,0,0,3491,2773,5420,4380,SC,South Carolina,9800,2016-08-03
311,139,44,19,63,10,2,1,1,0,0,0,0,0,0,721,281,1142,450,SD,South Dakota,1592,2016-08-03
2264,1038,295,161,394,188,15,8,5,2,0,1,0,0,0,5212,2385,8185,3783,TN,Tennessee,11968,2016-08-03
5709,2416,775,364,973,415,44,17,12,4,0,1,0,0,0,13191,5797,20704,9014,TX,Texas,29718,2016-08-03
154,128,23,17,28,19,1,1,0,0,0,0,0,0,0,358,285,564,450,VT,Vermont,1014,2016-08-03
30,74,4,6,4,16,0,1,0,0,0,0,0,0,0,64,163,102,260,VI,Virgin Islands,362,2016-08-03
2893,698,394,105,470,133,26,4,6,2,1,0,0,0,0,6598,1559,10388,2501,VA,Virginia,12889,2016-08-03
1481,270,218,46,242,46,8,1,2,1,1,0,0,0,0,3528,558,5480,922,WA,Washington,6402,2016-08-03
993,188,131,25,181,35,5,0,2,0,1,0,0,0,0,2288,447,3601,695,WV,West Virginia,4296,2016-08-03
2164,438,282,46,384,78,11,3,3,0,0,0,0,0,0,5023,992,7867,1557,WI,Wisconsin,9424,2016-08-03
298,156,42,30,42,19,2,0,3,0,0,0,0,0,0,711,421,1098,626,WY,Wyoming,1724,2016-08-03
15392,1353,2251,224,3005,338,129,20,59,9,1,0,0,0,0,34654,2971,55491,4915,AZ,Arizona,60406,2016-07-30
2822,2297,420,347,562,422,12,21,5,6,0,1,0,0,0,6259,5114,10080,8208,AR,Arkansas,18288,2016-07-30
90225,0,12854,0,16395,0,703,0,289,0,19,0,3,0,0,207203,0,327691,0,CA,California,327691,2016-07-30
5846,3839,792,576,1090,801,46,38,21,18,1,0,0,0,0,13325,8785,21121,14057,CO,Colorado,35178,2016-07-30
9204,3312,1313,569,1830,737,88,37,33,14,2,1,0,0,0,20113,7275,32583,11945,CT,Connecticut,44528,2016-07-30
3515,422,506,62,687,93,23,7,21,4,0,0,0,0,0,7846,881,12598,1469,DE,Delaware,14067,2016-07-30
1315,202,218,31,269,51,13,1,6,1,0,0,0,0,0,2958,380,4779,666,DC,Dist. of Columbia,5445,2016-07-30
54264,12688,8024,1933,10944,2649,509,121,210,65,14,4,1,0,0,119221,26801,193187,44261,FL,Florida,237448,2016-07-30
20170,1737,3133,245,3887,370,155,22,71,8,0,0,3,0,0,44817,3761,72236,6143,GA,Georgia,78379,2016-07-30
3224,705,460,106,651,154,26,5,12,2,1,1,0,0,0,7212,1539,11586,2512,ID,Idaho,14098,2016-07-30
26880,3214,3921,491,5022,653,242,37,87,16,6,0,0,0,0,61449,6997,97607,11408,IL,Illinois,109015,2016-07-30
14594,2273,2073,343,2579,452,134,15,36,14,1,1,0,0,0,33573,5075,52990,8173,IN,Indiana,61163,2016-07-30
6356,2051,926,298,1172,381,54,18,21,7,0,0,0,0,0,14576,4704,23105,7459,IA,Iowa,30564,2016-07-30
5001,513,708,71,927,82,40,2,18,0,3,0,0,0,0,11671,1031,18368,1699,KS,Kansas,20067,2016-07-30
9335,1041,1326,176,1737,245,75,16,30,5,3,0,0,0,0,21135,2278,33641,3761,KY,Kentucky,37402,2016-07-30
9860,2174,1440,340,1782,490,78,24,24,16,0,1,0,0,0,22088,4734,35272,7779,LA,Louisiana,43051,2016-07-30
1829,1298,258,217,352,216,18,18,4,5,1,1,0,0,0,4131,2807,6593,4562,ME,Maine,11155,2016-07-30
15428,1477,2328,254,2969,324,144,21,63,5,0,0,0,0,0,35736,3264,56668,5345,MD,Maryland,62013,2016-07-30
22158,1880,3322,283,4064,441,223,24,80,13,6,0,0,0,0,49650,3800,79503,6441,MA,Massachusetts,85944,2016-07-30
25448,1741,3666,294,4525,367,210,20,94,10,2,0,0,0,0,57825,3849,91770,6281,MI,Michigan,98051,2016-07-30
11316,633,1658,82,2050,126,84,7,26,5,1,0,0,0,0,25972,1416,41107,2269,MN,Minnesota,43376,2016-07-30
15613,970,2225,156,2934,206,122,10,64,8,1,0,0,0,0,35201,2030,56160,3380,MO,Missouri,59540,2016-07-30
1252,531,196,94,216,94,11,7,4,2,0,1,0,0,0,2709,1184,4388,1913,MT,Montana,6301,2016-07-30
4355,579,636,99,848,127,42,3,19,1,0,0,1,0,0,9783,1325,15684,2134,NE,Nebraska,17818,2016-07-30
5278,597,763,107,942,112,46,7,14,1,1,1,1,0,1,11848,1261,18894,2086,NH,New Hampshire,20980,2016-07-30
40648,3146,5812,495,7363,627,352,39,140,10,7,0,0,0,0,91214,7078,145536,11395,NJ,New Jersey,156931,2016-07-30
3013,835,423,138,609,165,22,5,14,6,0,0,0,0,0,6924,1940,11005,3089,NM,New Mexico,14094,2016-07-30
64740,3802,9430,602,11603,865,512,34,227,19,13,1,0,0,0,146512,8184,233037,13507,NY,New York,246544,2016-07-30
18371,5213,2793,759,3476,1090,161,59,65,23,3,1,0,0,0,40481,11267,65350,18412,NC,North Carolina,83762,2016-07-30
1008,808,131,105,166,134,6,8,2,1,0,0,0,0,0,2170,1923,3483,2979,ND,North Dakota,6462,2016-07-30
20603,3876,2974,572,3693,789,169,42,74,9,6,1,0,0,0,47527,8919,75046,14208,OH,Ohio,89254,2016-07-30
3883,2814,578,396,699,565,37,29,13,11,1,0,0,0,0,8815,6530,14026,10345,OK,Oklahoma,24371,2016-07-30
5380,1084,746,171,964,196,33,13,16,1,1,0,0,0,0,12541,2572,19681,4037,OR,Oregon,23718,2016-07-30
37089,8931,5562,1358,6999,1909,301,107,128,40,7,1,1,1,0,84347,19844,134434,32191,PA,Pennsylvania,166625,2016-07-30
629,4061,85,630,142,971,2,36,5,22,0,0,0,0,0,1324,8896,2187,14616,PR,Puerto Rico,16803,2016-07-30
3392,741,486,129,661,131,32,7,10,5,0,0,0,0,0,7187,1605,11768,2618,RI,Rhode Island,14386,2016-07-30
7344,4413,1113,670,1452,924,63,47,26,22,0,0,1,0,0,16729,9738,26728,15814,SC,South Carolina,42542,2016-07-30
1556,480,226,68,277,78,12,7,4,2,1,0,0,0,0,3509,1133,5585,1768,SD,South Dakota,7353,2016-07-30
12047,4351,1714,613,2343,898,107,49,43,23,3,0,1,0,0,27130,9929,43388,15863,TN,Tennessee,59251,2016-07-30
36935,11614,5169,1623,7174,2322,315,88,150,36,10,3,0,0,0,84321,26313,134074,41999,TX,Texas,176073,2016-07-30
816,472,130,86,122,87,11,3,2,2,0,0,0,0,0,1761,1077,2842,1727,VT,Vermont,4569,2016-07-30
90,175,15,34,27,35,2,0,0,0,0,0,0,0,0,224,393,358,637,VI,Virgin Islands,995,2016-07-30
17087,2948,2500,474,3255,592,151,24,70,13,6,1,0,0,0,38411,6179,61480,10231,VA,Virginia,71711,2016-07-30
9820,1148,1511,175,1786,211,73,15,27,7,0,0,1,0,0,23464,2415,36682,3971,WA,Washington,40653,2016-07-30
4637,623,639,83,923,121,31,5,23,2,0,0,1,0,0,10440,1424,16694,2258,WV,West Virginia,18952,2016-07-30
13354,1567,1893,227,2370,337,123,13,38,11,0,0,0,0,0,30604,3633,48382,5788,WI,Wisconsin,54170,2016-07-30
742,400,104,59,139,79,4,4,2,0,0,0,0,0,0,1683,947,2674,1489,WY,Wyoming,4163,2016-07-30
9863,954,1212,107,1473,128,62,8,34,5,0,1,0,0,0,24551,2355,37195,3558,AZ,Arizona,40753,2016-07-27
1812,1442,218,174,254,248,9,7,2,1,0,0,0,0,0,4267,3607,6562,5479,AR,Arkansas,12041,2016-07-27
62688,0,7978,0,9986,0,377,0,171,0,7,0,0,0,0,153132,0,234339,0,CA,California,234339,2016-07-27
3883,2480,472,340,579,381,27,14,6,10,0,1,0,0,0,9475,6356,14442,9582,CO,Colorado,24024,2016-07-27
5403,1962,691,259,787,311,28,9,12,7,1,0,0,0,0,13421,5124,20343,7672,CT,Connecticut,28015,2016-07-27
2306,247,255,27,373,54,19,0,1,0,1,0,0,0,0,5475,633,8430,961,DE,Delaware,9391,2016-07-27
891,123,110,11,132,13,4,0,0,0,0,0,0,0,0,2229,312,3366,459,DC,Dist. of Columbia,3825,2016-07-27
32113,7663,4084,959,5062,1178,218,49,81,17,5,0,0,1,0,81007,19424,122570,29291,FL,Florida,151861,2016-07-27
12379,1007,1593,131,1938,166,59,9,32,3,2,0,0,0,0,30484,2598,46487,3914,GA,Georgia,50401,2016-07-27
2188,498,272,50,330,83,13,2,3,2,0,0,0,0,0,5420,1137,8226,1772,ID,Idaho,9998,2016-07-27
18466,2140,2372,272,2834,333,118,12,40,5,1,1,0,0,0,45441,5310,69272,8073,IL,Illinois,77345,2016-07-27
9229,1536,1207,188,1400,237,45,9,34,3,3,0,0,0,0,22845,3787,34763,5760,IN,Indiana,40523,2016-07-27
4632,1463,571,191,726,210,24,7,13,6,0,0,0,0,0,11291,3707,17257,5584,IA,Iowa,22841,2016-07-27
3214,310,399,42,530,51,15,2,5,0,1,0,0,0,0,8156,783,12320,1188,KS,Kansas,13508,2016-07-27
6260,684,806,90,944,99,31,3,18,0,0,0,0,0,0,15197,1785,23256,2661,KY,Kentucky,25917,2016-07-27
